-31.98,-57.432,
-32.092,-57.612,
-32.0,-57.3,
-32.321,-58.076,
-31.959,-57.513,
-32.38,-57.517,
-32.393,-57.97,
-32.465,-57.808,
-31.863,-57.54,
-32.207,-58.007,
-32.27,-58.077,
-32.1,-57.817,
-31.863,-57.343,
-32.486,-57.745,
-31.899,-57.263,
-32.046,-57.416,
-31.523,-56.604,
-32.333,-58.133,
-31.984,-57.485,
-31.971,-57.56,
-32.352,-56.909,
-32.327,-57.049,
-32.216,-56.457,
-32.34,-56.546,
-32.358,-57.198,
-32.315,-57.053,
-32.634,-57.417,
-31.935,-57.901,
-32.414,-57.578,
-32.475,-57.556,
-32.396,-57.571,
-32.633,-56.735,
-32.61,-56.753,
-32.637,-56.891,
-32.733,-56.949,
-32.588,-57.842,
-32.475,-58.147,
-32.385,-56.904,
-32.52,-57.159,
-32.421,-57.389,
-32.693,-57.975,
-32.665,-58.133,
-33.088,-58.238,
-33.164,-58.358,
-32.977,-58.052,
-33.122,-58.303,
-32.817,-56.517,
-32.555,-57.388,
-32.764,-57.884,
-32.647,-57.257,
-32.698,-57.627,
-32.75,-57.75,
-32.814,-57.755,
-32.558,-57.485,
-32.748,-57.802,
-32.905,-57.732,
-32.945,-57.553,
-32.815,-57.044,
-33.733,-57.833,
-32.56,-57.376,
-33.233,-58.038,
-31.714,-55.723,
-31.0,-55.683,
-31.5,-54.717,
-30.905,-55.551,
-31.317,-55.2,
-31.25,-55.333,
-31.1,-55.667,
-31.517,-54.967,
-31.3,-55.867,
-31.2,-55.75,
-31.974,-55.872,
-30.933,-55.55,
-31.1,-55.983,
-31.233,-55.633,
-31.25,-55.95,
-31.81,-55.516,
-32.617,-55.833,
-31.433,-55.233,
-31.45,-55.417,
-31.717,-55.333,
